,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
5807,"Atwood, Margaret",The Handmaid's Tale,9745,Elizabeth,person,0,1,0,0,1,1,3,0,1,3,2
5820,"Atwood, Margaret",The Handmaid's Tale,9777,Serena,person,0,0,0,0,4,0,8,0,0,0,8
5826,"Atwood, Margaret",The Handmaid's Tale,9782,Nick,person,2,0,2,2,0,4,0,3,0,0,-4
5827,"Atwood, Margaret",The Handmaid's Tale,9784,Aunt Helena,person,0,3,0,0,0,0,3,0,0,3,3
5828,"Atwood, Margaret",The Handmaid's Tale,9784,Helen,person,0,3,0,0,0,0,3,0,0,3,3
5847,"Atwood, Margaret",The Handmaid's Tale,9828,Serena,person,5,0,0,5,10,0,15,0,0,0,15
5879,"Atwood, Margaret",The Handmaid's Tale,9886,Aunt Lydia,person,8,0,4,0,4,4,8,4,4,4,4
5886,"Atwood, Margaret",The Handmaid's Tale,9906,Moira,person,0,0,0,0,0,0,1,0,0,0,1
5901,"Atwood, Margaret",The Handmaid's Tale,9924,Serena,person,0,0,0,5,5,10,10,0,0,5,0
5918,"Atwood, Margaret",The Handmaid's Tale,9936,Moira,person,0,2,0,2,2,0,2,0,0,2,2
5921,"Atwood, Margaret",The Handmaid's Tale,9942,Serena,person,0,1,0,0,0,1,0,1,0,0,-1
5933,"Atwood, Margaret",The Handmaid's Tale,9962,Aunt Helena,person,0,0,0,0,3,0,6,0,0,3,6
5934,"Atwood, Margaret",The Handmaid's Tale,9962,Helen,person,0,0,0,0,3,0,6,0,0,3,6
5936,"Atwood, Margaret",The Handmaid's Tale,9965,Aunt Lydia,person,0,0,0,0,1,0,2,0,1,2,2
5938,"Atwood, Margaret",The Handmaid's Tale,9969,Moira,person,0,0,0,0,0,0,2,0,0,0,2
5941,"Atwood, Margaret",The Handmaid's Tale,9979,Janine,person,0,3,0,0,3,0,3,0,0,3,3
5968,"Atwood, Margaret",The Handmaid's Tale,10029,Rita,person,0,0,2,2,0,2,0,0,0,0,-2
5971,"Atwood, Margaret",The Handmaid's Tale,10036,Moira,person,0,0,0,0,3,0,3,0,0,0,3
5980,"Atwood, Margaret",The Handmaid's Tale,10047,Ofglen,person,0,3,0,0,3,0,3,0,3,3,3
5981,"Atwood, Margaret",The Handmaid's Tale,10048,Elizabeth,person,0,0,0,0,1,0,2,0,0,1,2
5996,"Atwood, Margaret",The Handmaid's Tale,10085,Moira,person,0,0,1,0,0,1,0,0,0,0,-1
6013,"Atwood, Margaret",The Handmaid's Tale,10113,Moira,person,0,0,0,0,0,0,1,0,0,0,1
6014,"Atwood, Margaret",The Handmaid's Tale,10115,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6033,"Atwood, Margaret",The Handmaid's Tale,10157,Elizabeth,person,2,0,2,2,0,2,2,2,0,2,0
6034,"Atwood, Margaret",The Handmaid's Tale,10157,Moira,person,2,0,2,2,0,2,2,2,0,2,0
6045,"Atwood, Margaret",The Handmaid's Tale,10173,Raymond Chandler,person,0,0,0,0,0,5,0,0,0,0,-5
6058,"Atwood, Margaret",The Handmaid's Tale,10207,Janine,person,0,0,0,0,4,0,4,0,0,0,4
6073,"Atwood, Margaret",The Handmaid's Tale,10244,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6076,"Atwood, Margaret",The Handmaid's Tale,10251,Moira,person,0,0,0,0,2,0,2,0,0,2,2
6084,"Atwood, Margaret",The Handmaid's Tale,10262,Luke,person,0,0,0,0,0,0,2,0,0,0,2
6098,"Atwood, Margaret",The Handmaid's Tale,10285,Aunt Helena,person,0,0,3,0,0,0,3,0,0,3,3
6099,"Atwood, Margaret",The Handmaid's Tale,10285,Helen,person,0,0,3,0,0,0,3,0,0,3,3
6102,"Atwood, Margaret",The Handmaid's Tale,10287,Ofglen,person,0,0,0,2,0,0,0,0,0,0,0
6105,"Atwood, Margaret",The Handmaid's Tale,10299,Moira,person,0,0,0,0,0,1,1,0,0,1,0
6119,"Atwood, Margaret",The Handmaid's Tale,10317,Luke,person,0,2,0,2,4,0,6,2,0,6,6
6132,"Atwood, Margaret",The Handmaid's Tale,10344,Luke,person,0,2,0,0,0,0,0,0,0,0,0
6133,"Atwood, Margaret",The Handmaid's Tale,10345,Serena,person,0,2,0,0,0,2,0,2,0,0,-2
6136,"Atwood, Margaret",The Handmaid's Tale,10346,Angela,person,0,0,0,0,3,0,3,0,0,0,3
6137,"Atwood, Margaret",The Handmaid's Tale,10346,Angel,person,0,0,0,0,3,0,3,0,0,0,3
6138,"Atwood, Margaret",The Handmaid's Tale,10349,Moira,person,0,0,2,0,0,2,0,0,0,0,-2
6148,"Atwood, Margaret",The Handmaid's Tale,10374,Rita,person,0,0,0,0,2,0,2,0,0,2,2
6150,"Atwood, Margaret",The Handmaid's Tale,10375,Elizabeth,person,2,0,0,0,0,0,2,0,0,2,2
6151,"Atwood, Margaret",The Handmaid's Tale,10375,Moira,person,2,0,0,0,0,0,2,0,0,2,2
6179,"Atwood, Margaret",The Handmaid's Tale,10420,Ofglen,person,0,2,0,0,2,0,3,0,1,3,3
6186,"Atwood, Margaret",The Handmaid's Tale,10434,Serena,person,4,0,4,4,4,4,4,4,0,4,0
6190,"Atwood, Margaret",The Handmaid's Tale,10439,Serena,person,0,3,0,0,1,0,1,0,0,1,1
6199,"Atwood, Margaret",The Handmaid's Tale,10455,Elizabeth,person,0,0,0,2,0,0,2,0,0,4,2
6209,"Atwood, Margaret",The Handmaid's Tale,10472,Elizabeth,person,3,3,3,6,0,6,15,3,3,15,9
6210,"Atwood, Margaret",The Handmaid's Tale,10472,Moira,person,3,3,3,6,0,6,15,3,3,15,9
6211,"Atwood, Margaret",The Handmaid's Tale,10472,Angel,person,3,3,3,6,0,6,15,3,3,15,9
6212,"Atwood, Margaret",The Handmaid's Tale,10475,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6223,"Atwood, Margaret",The Handmaid's Tale,10496,Luke,person,2,0,2,0,2,2,2,0,0,4,0
6249,"Atwood, Margaret",The Handmaid's Tale,10557,Elizabeth,person,0,0,0,3,0,3,3,3,0,3,0
6250,"Atwood, Margaret",The Handmaid's Tale,10557,Janine,person,0,0,0,3,0,3,3,3,0,3,0
6252,"Atwood, Margaret",The Handmaid's Tale,10559,Nick,person,0,0,0,0,0,0,2,0,0,2,2
6268,"Atwood, Margaret",The Handmaid's Tale,10582,Luke,person,1,0,0,0,0,1,0,1,0,0,-1
6293,"Atwood, Margaret",The Handmaid's Tale,10621,Moira,person,0,0,0,0,2,0,2,0,2,2,2
6319,"Atwood, Margaret",The Handmaid's Tale,10675,Serena,person,0,2,0,2,2,0,2,2,2,2,2
6320,"Atwood, Margaret",The Handmaid's Tale,10675,Saint Serena,person,0,2,0,2,2,0,2,2,2,2,2
6327,"Atwood, Margaret",The Handmaid's Tale,10688,Luke,person,0,0,0,0,0,4,2,0,0,0,-2
6328,"Atwood, Margaret",The Handmaid's Tale,10691,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6329,"Atwood, Margaret",The Handmaid's Tale,10692,Luke,person,0,0,0,0,1,0,1,0,0,1,1
6335,"Atwood, Margaret",The Handmaid's Tale,10706,Serena,person,0,0,0,0,4,0,4,0,0,0,4
6345,"Atwood, Margaret",The Handmaid's Tale,10722,Luke,person,0,0,0,0,1,0,1,0,0,0,1
6350,"Atwood, Margaret",The Handmaid's Tale,10727,Martha,person,1,2,0,0,1,2,3,2,1,3,1
6353,"Atwood, Margaret",The Handmaid's Tale,10730,Elizabeth,person,0,0,0,0,1,1,2,1,0,1,1
6360,"Atwood, Margaret",The Handmaid's Tale,10744,Elizabeth,person,0,0,0,0,0,0,2,0,0,2,2
6361,"Atwood, Margaret",The Handmaid's Tale,10744,Moira,person,0,0,0,0,0,0,2,0,0,2,2
6385,"Atwood, Margaret",The Handmaid's Tale,10796,Rita,person,0,0,0,0,0,0,1,0,0,0,1
6395,"Atwood, Margaret",The Handmaid's Tale,10820,Ofglen,person,0,2,0,0,2,0,2,0,0,4,2
6398,"Atwood, Margaret",The Handmaid's Tale,10825,Rita,person,2,0,2,0,0,2,0,2,0,0,-2
6404,"Atwood, Margaret",The Handmaid's Tale,10840,Janine,person,0,0,0,2,0,2,0,0,2,0,-2
6408,"Atwood, Margaret",The Handmaid's Tale,10844,Lord,person,0,4,4,0,8,4,24,0,0,16,20
6409,"Atwood, Margaret",The Handmaid's Tale,10844,Aunt Lydia,person,0,4,4,0,8,4,24,0,0,16,20
6414,"Atwood, Margaret",The Handmaid's Tale,10857,Ofglen,person,0,3,0,0,0,0,0,0,0,0,0
6428,"Atwood, Margaret",The Handmaid's Tale,10899,Serena,person,0,6,0,0,6,0,6,0,0,0,6
6440,"Atwood, Margaret",The Handmaid's Tale,10912,Janine,person,2,4,2,4,2,2,2,2,2,0,0
6442,"Atwood, Margaret",The Handmaid's Tale,10913,Nick,person,0,4,0,0,0,0,0,0,0,0,0
6443,"Atwood, Margaret",The Handmaid's Tale,10913,Rita,person,0,4,0,0,0,0,0,0,0,0,0
6457,"Atwood, Margaret",The Handmaid's Tale,10923,Alma,person,0,4,0,0,4,0,4,0,0,4,4
6458,"Atwood, Margaret",The Handmaid's Tale,10923,Janine,person,0,4,0,0,4,0,4,0,0,4,4
6462,"Atwood, Margaret",The Handmaid's Tale,10928,Elizabeth,person,1,0,1,1,0,1,1,1,0,1,0
6475,"Atwood, Margaret",The Handmaid's Tale,10954,Rachel,person,0,0,0,0,0,3,3,0,3,3,0
6498,"Atwood, Margaret",The Handmaid's Tale,11005,Serena,person,0,5,0,0,5,5,10,0,0,0,5
6511,"Atwood, Margaret",The Handmaid's Tale,11015,Janine,person,0,8,0,0,0,0,0,0,0,0,0
6526,"Atwood, Margaret",The Handmaid's Tale,11051,Angel,person,0,0,0,1,0,0,0,0,0,0,0
6533,"Atwood, Margaret",The Handmaid's Tale,11070,Elizabeth,person,2,0,0,0,0,0,2,0,0,2,2
6546,"Atwood, Margaret",The Handmaid's Tale,11094,Janine,person,0,3,0,0,0,6,0,0,0,0,-6
6563,"Atwood, Margaret",The Handmaid's Tale,11141,Moira,person,0,1,0,0,0,0,0,0,0,0,0
6577,"Atwood, Margaret",The Handmaid's Tale,11155,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
6582,"Atwood, Margaret",The Handmaid's Tale,11165,Angel,person,12,8,4,16,8,16,16,8,4,20,0
6593,"Atwood, Margaret",The Handmaid's Tale,11195,Rita,person,0,0,0,0,0,0,1,0,0,0,1
6598,"Atwood, Margaret",The Handmaid's Tale,11202,Moira,person,0,0,0,5,0,10,0,5,0,0,-10
6600,"Atwood, Margaret",The Handmaid's Tale,11202,Janine,person,0,0,0,5,0,10,0,5,0,0,-10
6608,"Atwood, Margaret",The Handmaid's Tale,11211,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
6622,"Atwood, Margaret",The Handmaid's Tale,11238,Janine,person,0,2,0,0,0,2,0,0,0,0,-2
6633,"Atwood, Margaret",The Handmaid's Tale,11258,Serena,person,0,0,0,0,4,0,4,0,0,0,4
6676,"Atwood, Margaret",The Handmaid's Tale,11339,Moira,person,1,0,2,0,0,2,0,0,0,0,-2
6679,"Atwood, Margaret",The Handmaid's Tale,11344,Rita,person,1,1,0,0,0,1,0,0,0,0,-1
6684,"Atwood, Margaret",The Handmaid's Tale,11361,Ofglen,person,0,0,0,0,0,1,0,1,0,0,-1
6685,"Atwood, Margaret",The Handmaid's Tale,11366,Elizabeth,person,0,0,0,0,0,1,1,1,0,1,0
6697,"Atwood, Margaret",The Handmaid's Tale,11385,Warren,person,0,0,0,0,3,0,3,0,0,0,3
6706,"Le Guin, Ursula K.",The Word for World is Forest,11413,Selver,person,3,6,0,6,3,6,9,3,0,12,3
6707,"Le Guin, Ursula K.",The Word for World is Forest,11415,Lyubov,person,1,0,0,1,1,1,2,1,1,0,1
6708,"Le Guin, Ursula K.",The Word for World is Forest,11422,Selver,person,0,0,0,0,0,1,0,0,0,1,-1
6715,"Le Guin, Ursula K.",The Word for World is Forest,11431,Kees,person,0,0,0,0,0,2,2,2,0,2,0
6728,"Le Guin, Ursula K.",The Word for World is Forest,11457,Kees,person,0,0,3,0,0,6,0,6,0,0,-6
6731,"Le Guin, Ursula K.",The Word for World is Forest,11460,"Van
Sten",person,0,0,0,0,0,0,3,0,0,0,3
6740,"Le Guin, Ursula K.",The Word for World is Forest,11466,Selver,person,0,0,0,0,0,0,0,0,1,0,0
6744,"Le Guin, Ursula K.",The Word for World is Forest,11475,Lyubov,person,0,1,0,0,1,0,1,0,1,1,1
6746,"Le Guin, Ursula K.",The Word for World is Forest,11479,Lyubov,person,2,0,2,0,0,4,0,0,0,0,-4
6747,"Le Guin, Ursula K.",The Word for World is Forest,11479,Selver,person,2,0,2,0,0,4,0,0,0,0,-4
6752,"Le Guin, Ursula K.",The Word for World is Forest,11484,Lyubov,person,0,3,0,0,6,0,12,0,3,12,12
6754,"Le Guin, Ursula K.",The Word for World is Forest,11488,Smith Camp,person,2,2,2,4,0,6,2,2,0,2,-4
6760,"Le Guin, Ursula K.",The Word for World is Forest,11496,Lyubov,person,0,0,0,0,0,2,0,0,0,0,-2
6761,"Le Guin, Ursula K.",The Word for World is Forest,11496,Selver,person,0,0,0,0,0,2,0,0,0,0,-2
6767,"Le Guin, Ursula K.",The Word for World is Forest,11512,Lyubov,person,0,0,0,0,3,0,3,0,0,3,3
6771,"Le Guin, Ursula K.",The Word for World is Forest,11514,Selver,person,0,2,0,0,2,4,2,2,0,4,-2
6778,"Le Guin, Ursula K.",The Word for World is Forest,11524,Captain,person,1,0,0,1,0,1,0,0,0,0,-1
6780,"Le Guin, Ursula K.",The Word for World is Forest,11528,Lyubov,person,0,2,0,0,0,0,0,0,0,2,0
6781,"Le Guin, Ursula K.",The Word for World is Forest,11528,Selver,person,0,2,0,0,0,0,0,0,0,2,0
6783,"Le Guin, Ursula K.",The Word for World is Forest,11529,Lyubov,person,5,0,0,5,0,5,0,0,5,0,-5
6784,"Le Guin, Ursula K.",The Word for World is Forest,11529,Gosse,person,5,0,0,5,0,5,0,0,5,0,-5
6791,"Le Guin, Ursula K.",The Word for World is Forest,11531,Lyubov,person,5,0,5,10,0,15,0,10,0,10,-15
6792,"Le Guin, Ursula K.",The Word for World is Forest,11531,Smith Camp,person,5,0,5,10,0,15,0,10,0,10,-15
6800,"Le Guin, Ursula K.",The Word for World is Forest,11544,Coro Mena,person,0,0,0,0,0,1,0,1,0,0,-1
6810,"Le Guin, Ursula K.",The Word for World is Forest,11554,Smith Camp,person,0,0,0,0,4,0,8,0,0,8,8
6814,"Le Guin, Ursula K.",The Word for World is Forest,11561,Selver,person,3,0,3,3,3,3,6,3,3,3,3
6815,"Le Guin, Ursula K.",The Word for World is Forest,11563,Aabi,person,0,0,0,2,0,2,0,2,0,0,-2
6817,"Le Guin, Ursula K.",The Word for World is Forest,11565,Lyubov,person,1,0,0,1,0,1,0,1,0,0,-1
6823,"Le Guin, Ursula K.",The Word for World is Forest,11574,Lyubov,person,2,2,2,0,0,4,4,0,0,2,0
6825,"Le Guin, Ursula K.",The Word for World is Forest,11579,Lyubov,person,2,0,2,0,0,4,0,0,0,0,-4
6826,"Le Guin, Ursula K.",The Word for World is Forest,11579,Selver,person,2,0,2,0,0,4,0,0,0,0,-4
6828,"Le Guin, Ursula K.",The Word for World is Forest,11585,Lyubov,person,0,0,0,0,2,0,2,0,0,2,2
6830,"Le Guin, Ursula K.",The Word for World is Forest,11589,Lyubov,person,0,0,0,0,0,0,2,0,0,2,2
6833,"Le Guin, Ursula K.",The Word for World is Forest,11598,Ebor Dendep,person,2,0,2,2,0,2,0,0,0,0,-2
6836,"Le Guin, Ursula K.",The Word for World is Forest,11602,Lepennon,person,0,2,0,0,0,0,2,0,0,0,2
6857,"Le Guin, Ursula K.",The Word for World is Forest,11645,Coro Mena,person,0,0,0,1,0,1,0,1,0,1,-1
6860,"Le Guin, Ursula K.",The Word for World is Forest,11649,Gosse,person,2,0,2,4,0,8,0,2,0,0,-8
6862,"Le Guin, Ursula K.",The Word for World is Forest,11650,Lord,person,0,0,2,0,0,4,2,0,0,2,-2
6870,"Le Guin, Ursula K.",The Word for World is Forest,11655,Lyubov,person,0,0,0,0,0,0,4,0,0,4,4
6875,"Le Guin, Ursula K.",The Word for World is Forest,11668,Selver,person,3,0,0,3,0,3,0,3,0,0,-3
6876,"Le Guin, Ursula K.",The Word for World is Forest,11670,Gosse,person,0,0,2,2,0,2,0,0,0,0,-2
6878,"Le Guin, Ursula K.",The Word for World is Forest,11675,Selver,person,0,0,0,1,0,1,0,1,0,0,-1
6891,"Le Guin, Ursula K.",The Word for World is Forest,11696,Benton,person,0,0,0,0,0,2,0,0,0,0,-2
6892,"Le Guin, Ursula K.",The Word for World is Forest,11696,Ben,person,0,0,0,0,0,2,0,0,0,0,-2
6901,"Le Guin, Ursula K.",The Word for World is Forest,11707,Lyubov,person,0,0,0,0,0,2,4,0,2,2,2
6907,"Le Guin, Ursula K.",The Word for World is Forest,11711,Lord,person,0,0,1,0,0,1,1,0,0,1,0
6909,"Le Guin, Ursula K.",The Word for World is Forest,11716,Lyubov,person,0,0,0,0,0,0,3,3,0,0,3
6910,"Le Guin, Ursula K.",The Word for World is Forest,11716,Selver,person,0,0,0,0,0,0,3,3,0,0,3
6912,"Le Guin, Ursula K.",The Word for World is Forest,11718,Tuntar,person,0,1,0,1,0,1,0,1,1,0,-1
6914,"Le Guin, Ursula K.",The Word for World is Forest,11722,Lyubov,person,8,0,0,4,0,8,0,4,4,4,-8
6915,"Le Guin, Ursula K.",The Word for World is Forest,11722,Benton,person,8,0,0,4,0,8,0,4,4,4,-8
6916,"Le Guin, Ursula K.",The Word for World is Forest,11722,Ben,person,8,0,0,4,0,8,0,4,4,4,-8
6923,"Le Guin, Ursula K.",The Word for World is Forest,11730,Selver,person,0,0,0,0,0,6,0,0,0,3,-6
6928,"Le Guin, Ursula K.",The Word for World is Forest,11747,Selver,person,1,1,1,1,0,1,0,1,1,0,-1
6931,"Le Guin, Ursula K.",The Word for World is Forest,11748,Aabi,person,0,0,0,3,0,0,0,0,0,0,0
6935,"Le Guin, Ursula K.",The Word for World is Forest,11755,Lyubov,person,0,0,0,0,1,0,1,0,0,1,1
6938,"Le Guin, Ursula K.",The Word for World is Forest,11759,Smith Camp,person,0,3,0,0,0,0,3,0,0,6,3
6944,"Le Guin, Ursula K.",The Word for World is Forest,11765,Selver,person,0,2,0,2,2,0,2,0,0,2,2
6949,"Le Guin, Ursula K.",The Word for World is Forest,11777,Kees,person,0,0,0,0,0,0,0,1,0,0,0
6950,"Le Guin, Ursula K.",The Word for World is Forest,11785,Gosse,person,2,0,2,2,0,2,0,2,0,0,-2
6952,"Le Guin, Ursula K.",The Word for World is Forest,11786,Gosse,person,0,0,0,0,0,0,3,0,0,3,3
6953,"Le Guin, Ursula K.",The Word for World is Forest,11786,Selver,person,0,0,0,0,0,0,3,0,0,3,3
6955,"Le Guin, Ursula K.",The Word for World is Forest,11789,Aabi,person,2,0,0,1,0,2,0,1,1,0,-2
6959,"Le Guin, Ursula K.",The Word for World is Forest,11819,Lyubov,person,6,0,4,6,0,8,8,8,2,2,0
6964,"Le Guin, Ursula K.",The Word for World is Forest,11828,Selver,person,0,0,0,0,0,0,0,0,0,1,0
6965,"Le Guin, Ursula K.",The Word for World is Forest,11829,Lyubov,person,3,3,0,3,3,3,3,3,3,3,0
6966,"Le Guin, Ursula K.",The Word for World is Forest,11829,Gosse,person,3,3,0,3,3,3,3,3,3,3,0
6972,"Le Guin, Ursula K.",The Word for World is Forest,11836,Ebor Dendep,person,0,1,0,0,0,1,0,0,0,0,-1
6975,"Le Guin, Ursula K.",The Word for World is Forest,11837,Gosse,person,6,0,6,6,0,6,6,6,0,0,0
6976,"Le Guin, Ursula K.",The Word for World is Forest,11837,Benton,person,6,0,6,6,0,6,6,6,0,0,0
6977,"Le Guin, Ursula K.",The Word for World is Forest,11837,Ben,person,6,0,6,6,0,6,6,6,0,0,0
6980,"Le Guin, Ursula K.",The Word for World is Forest,11838,"Captain
Don",person,0,0,0,0,0,0,9,0,0,3,9
6981,"Le Guin, Ursula K.",The Word for World is Forest,11838,Captain,person,0,0,0,0,0,0,9,0,0,3,9
6982,"Le Guin, Ursula K.",The Word for World is Forest,11844,Lyubov,person,0,1,0,0,1,1,4,0,0,3,3
6991,"Le Guin, Ursula K.",The Word for World is Forest,11854,Seiver,person,3,0,3,3,0,3,0,3,0,0,-3
6999,"Le Guin, Ursula K.",The Word for World is Forest,11860,Selver,person,6,0,3,6,0,6,0,3,0,0,-6
7002,"Le Guin, Ursula K.",The Word for World is Forest,11873,Selver,person,0,0,0,0,0,0,0,0,0,1,0
7006,"Le Guin, Ursula K.",The Word for World is Forest,11874,Smith Camp,person,0,4,0,0,4,4,8,0,0,8,4
7007,"Le Guin, Ursula K.",The Word for World is Forest,11876,Seiver,person,1,1,1,1,1,1,1,1,1,1,0
7010,"Le Guin, Ursula K.",The Word for World is Forest,11877,Lepennon,person,3,6,0,0,6,6,6,0,3,6,0
7018,"Le Guin, Ursula K.",The Word for World is Forest,11894,Gosse,person,0,0,0,0,0,0,2,0,0,2,2
7022,"Le Guin, Ursula K.",The Word for World is Forest,11897,Tuntar,person,0,0,0,0,0,1,0,1,0,0,-1
7028,"Le Guin, Ursula K.",The Word for World is Forest,11909,Lyubov,person,1,0,0,1,0,1,0,1,0,0,-1
7029,"Le Guin, Ursula K.",The Word for World is Forest,11910,Lyubov,person,3,3,0,0,0,0,3,0,0,0,3
7030,"Le Guin, Ursula K.",The Word for World is Forest,11910,Selver,person,3,3,0,0,0,0,3,0,0,0,3
7033,"Le Guin, Ursula K.",The Word for World is Forest,11913,Selver,person,2,0,2,2,0,2,0,2,0,0,-2
7036,"Le Guin, Ursula K.",The Word for World is Forest,11917,Lyubov,person,0,1,0,0,0,0,1,0,0,1,1
7040,"Le Guin, Ursula K.",The Word for World is Forest,11922,Selver,person,2,2,0,2,2,2,2,0,0,2,0
7046,"Le Guin, Ursula K.",The Word for World is Forest,11927,Lyubov,person,9,3,3,3,0,12,6,3,0,6,-6
7047,"Le Guin, Ursula K.",The Word for World is Forest,11927,Selver,person,9,3,3,3,0,12,6,3,0,6,-6
7053,"Le Guin, Ursula K.",The Word for World is Forest,11937,Smith Land,person,0,0,0,0,0,3,3,3,0,3,0
7056,"Le Guin, Ursula K.",The Word for World is Forest,11941,Lyubov,person,1,2,2,1,0,2,1,2,1,0,-1
7057,"Le Guin, Ursula K.",The Word for World is Forest,11942,Lyubov,person,0,1,0,0,1,0,1,0,1,1,1
7059,"Le Guin, Ursula K.",The Word for World is Forest,11945,Selver,person,0,0,0,0,0,0,0,0,2,0,0
7061,"Le Guin, Ursula K.",The Word for World is Forest,11946,Selver,person,2,2,4,2,2,2,6,0,2,2,4
7064,"Le Guin, Ursula K.",The Word for World is Forest,11954,Aabi,person,0,1,0,0,0,0,0,0,0,0,0
7067,"Le Guin, Ursula K.",The Word for World is Forest,11955,Lyubov,person,0,3,0,0,0,0,3,0,0,0,3
7068,"Le Guin, Ursula K.",The Word for World is Forest,11956,Captain,person,0,0,0,0,0,0,1,0,0,0,1
7069,"Le Guin, Ursula K.",The Word for World is Forest,11957,Captain,person,0,0,0,0,0,0,2,0,0,0,2
7071,"Le Guin, Ursula K.",The Word for World is Forest,11958,Coro Mena,person,0,0,1,0,0,1,1,1,0,0,0
7072,"Le Guin, Ursula K.",The Word for World is Forest,11959,Selver,person,0,0,0,0,1,0,1,0,0,1,1
7075,"Le Guin, Ursula K.",The Word for World is Forest,11962,Smith Camp,person,0,0,0,0,0,0,3,0,0,9,3
7077,"Le Guin, Ursula K.",The Word for World is Forest,11965,Selver,person,0,1,0,1,1,0,1,0,0,1,1
7083,"Le Guin, Ursula K.",The Word for World is Forest,11969,Selver,person,0,6,0,3,3,0,6,0,0,6,6
7086,"Le Guin, Ursula K.",The Word for World is Forest,11970,Kees,person,0,0,0,0,0,3,3,3,3,0,0
7088,"Le Guin, Ursula K.",The Word for World is Forest,11973,Gosse,person,5,5,5,10,5,10,15,0,10,15,5
7089,"Le Guin, Ursula K.",The Word for World is Forest,11973,Benton,person,5,5,5,10,5,10,15,0,10,15,5
7090,"Le Guin, Ursula K.",The Word for World is Forest,11973,Ben,person,5,5,5,10,5,10,15,0,10,15,5
7093,"Le Guin, Ursula K.",The Word for World is Forest,11980,Lyubov,person,3,0,3,6,0,6,0,0,3,0,-6
7102,"Le Guin, Ursula K.",The Word for World is Forest,11987,Lyubov,person,0,3,0,0,3,6,6,0,3,9,0
7109,"Le Guin, Ursula K.",The Word for World is Forest,12011,Kees,person,3,1,1,4,0,4,1,3,2,1,-3
7122,"Le Guin, Ursula K.",The Word for World is Forest,12025,Selver,person,8,0,4,4,0,8,12,4,0,4,4
7125,"Le Guin, Ursula K.",The Word for World is Forest,12028,Selver,person,0,0,3,0,0,3,0,0,0,0,-3
7130,"Le Guin, Ursula K.",The Word for World is Forest,12042,Lyubov,person,2,0,2,2,0,4,0,2,0,0,-4
7132,"Le Guin, Ursula K.",The Word for World is Forest,12050,Selver,person,0,0,0,0,1,0,1,0,0,1,1
7137,"Le Guin, Ursula K.",The Word for World is Forest,12053,Sam,person,0,3,0,0,0,3,0,0,0,0,-3
7139,"Le Guin, Ursula K.",The Word for World is Forest,12058,Lyubov,person,2,0,0,0,0,2,0,0,0,0,-2
7143,"Le Guin, Ursula K.",The Word for World is Forest,12062,Selver,person,1,0,1,1,0,1,1,1,0,0,0
7148,"Le Guin, Ursula K.",The Word for World is Forest,12066,Smith Camp,person,0,0,0,0,0,0,0,0,0,3,0
7152,"Le Guin, Ursula K.",The Word for World is Forest,12071,Lyubov,person,0,0,1,0,0,1,0,0,2,1,-1
7154,"Le Guin, Ursula K.",The Word for World is Forest,12077,Lyubov,person,0,2,0,2,0,4,0,0,0,0,-4
7159,"Le Guin, Ursula K.",The Word for World is Forest,12081,Selver,person,4,0,0,8,0,12,8,8,0,12,-4
7160,"Le Guin, Ursula K.",The Word for World is Forest,12081,Captain,person,4,0,0,8,0,12,8,8,0,12,-4
7166,"Le Guin, Ursula K.",The Word for World is Forest,12084,Lyubov,person,0,0,0,0,3,3,3,0,0,3,0
7169,"Le Guin, Ursula K.",The Word for World is Forest,12086,Lyubov,person,0,4,0,0,0,0,0,0,0,0,0
7183,"Le Guin, Ursula K.",The Word for World is Forest,12107,Selver,person,0,0,1,1,0,1,0,0,0,0,-1
7184,"Le Guin, Ursula K.",The Word for World is Forest,12115,Lyubov,person,0,1,0,0,1,0,1,0,0,0,1
7185,"Le Guin, Ursula K.",The Word for World is Forest,12117,Selver,person,1,0,1,1,0,1,1,1,1,0,0
7186,"Le Guin, Ursula K.",The Word for World is Forest,12121,Lyubov,person,0,0,0,0,0,0,1,0,0,1,1
7195,"Le Guin, Ursula K.",The Word for World is Forest,12126,Lyubov,person,0,5,0,0,5,5,10,0,5,0,5
7196,"Le Guin, Ursula K.",The Word for World is Forest,12126,Selver,person,0,5,0,0,5,5,10,0,5,0,5
7197,"Le Guin, Ursula K.",The Word for World is Forest,12126,Tubab,person,0,5,0,0,5,5,10,0,5,0,5
7201,"Le Guin, Ursula K.",The Word for World is Forest,12128,Lyubov,person,0,0,0,0,4,0,8,0,0,8,8
7202,"Le Guin, Ursula K.",The Word for World is Forest,12128,Lepennon,person,0,0,0,0,4,0,8,0,0,8,8
7204,"Le Guin, Ursula K.",The Word for World is Forest,12132,Selver,person,0,1,0,0,1,0,1,0,1,0,1
