,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
3433,"Bradbury, Ray",Fahrenheit 451,5684,Guy,person,16,0,16,12,0,16,0,12,0,0,-16
3437,"Bradbury, Ray",Fahrenheit 451,5685,Guy,person,0,0,0,0,0,0,0,6,0,0,0
3443,"Bradbury, Ray",Fahrenheit 451,5692,Don,person,1,0,0,0,0,1,0,0,0,0,-1
3444,"Bradbury, Ray",Fahrenheit 451,5698,Mildred Montag,person,0,1,0,2,1,3,1,2,0,1,-2
3451,"Bradbury, Ray",Fahrenheit 451,5707,Beatty,person,0,0,0,2,0,2,0,0,0,0,-2
3454,"Bradbury, Ray",Fahrenheit 451,5711,Faber,person,0,2,0,0,0,0,0,0,0,0,0
3457,"Bradbury, Ray",Fahrenheit 451,5719,Granger,person,2,0,0,2,0,2,2,0,0,0,0
3458,"Bradbury, Ray",Fahrenheit 451,5720,Faber,person,0,0,0,0,0,1,0,0,0,0,-1
3463,"Bradbury, Ray",Fahrenheit 451,5727,Guy,person,3,3,0,3,0,9,0,9,0,0,-9
3470,"Bradbury, Ray",Fahrenheit 451,5733,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3474,"Bradbury, Ray",Fahrenheit 451,5737,Ruth,person,0,0,0,0,0,0,5,0,0,0,5
3476,"Bradbury, Ray",Fahrenheit 451,5737,Helen,person,0,0,0,0,0,0,5,0,0,0,5
3480,"Bradbury, Ray",Fahrenheit 451,5740,Denhams Dentifrice,person,0,0,2,0,0,2,2,0,0,0,0
3486,"Bradbury, Ray",Fahrenheit 451,5747,Guy,person,0,5,0,0,0,0,0,0,0,0,0
3489,"Bradbury, Ray",Fahrenheit 451,5747,Faber,person,0,5,0,0,0,0,0,0,0,0,0
3498,"Bradbury, Ray",Fahrenheit 451,5754,Faber,person,0,0,2,0,0,2,0,0,0,0,-2
3513,"Bradbury, Ray",Fahrenheit 451,5768,Don,person,0,0,0,0,3,6,3,3,3,3,-3
3514,"Bradbury, Ray",Fahrenheit 451,5768,Faber,person,0,0,0,0,3,6,3,3,3,3,-3
3516,"Bradbury, Ray",Fahrenheit 451,5774,Winston,person,0,0,0,2,0,2,2,2,0,2,0
3517,"Bradbury, Ray",Fahrenheit 451,5774,Noble,person,0,0,0,2,0,2,2,2,0,2,0
3523,"Bradbury, Ray",Fahrenheit 451,5780,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3526,"Bradbury, Ray",Fahrenheit 451,5781,Guy,person,3,0,0,0,0,6,0,0,0,0,-6
3533,"Bradbury, Ray",Fahrenheit 451,5791,Faber,person,0,2,0,0,0,0,2,0,0,0,2
3541,"Bradbury, Ray",Fahrenheit 451,5801,Winston,person,0,0,0,0,0,0,4,0,0,4,4
3543,"Bradbury, Ray",Fahrenheit 451,5801,Noble,person,0,0,0,0,0,0,4,0,0,4,4
3544,"Bradbury, Ray",Fahrenheit 451,5801,Hubert Hoag,person,0,0,0,0,0,0,4,0,0,4,4
3546,"Bradbury, Ray",Fahrenheit 451,5804,Guy,person,0,3,0,0,0,3,0,0,0,0,-3
3549,"Bradbury, Ray",Fahrenheit 451,5805,Guy,person,4,0,0,8,0,8,0,0,0,0,-8
3555,"Bradbury, Ray",Fahrenheit 451,5807,Beatty,person,4,4,4,8,0,4,0,4,0,0,-4
3557,"Bradbury, Ray",Fahrenheit 451,5807,Guy,person,4,4,4,8,0,4,0,4,0,0,-4
3565,"Bradbury, Ray",Fahrenheit 451,5813,Mildred Montag,person,4,8,0,8,8,4,8,0,4,8,4
3569,"Bradbury, Ray",Fahrenheit 451,5815,Beatty,person,0,0,0,0,0,0,3,0,0,0,3
3570,"Bradbury, Ray",Fahrenheit 451,5815,Captain Beatty,person,0,0,0,0,0,0,3,0,0,0,3
3574,"Bradbury, Ray",Fahrenheit 451,5822,Beatty,person,0,0,0,0,0,7,14,0,0,0,7
3575,"Bradbury, Ray",Fahrenheit 451,5822,Mildred Montag,person,0,0,0,0,0,7,14,0,0,0,7
3577,"Bradbury, Ray",Fahrenheit 451,5822,Guy,person,0,0,0,0,0,7,14,0,0,0,7
3578,"Bradbury, Ray",Fahrenheit 451,5822,Captain Beatty,person,0,0,0,0,0,7,14,0,0,0,7
3583,"Bradbury, Ray",Fahrenheit 451,5830,Guy,person,3,0,3,6,0,6,0,3,0,0,-6
3588,"Bradbury, Ray",Fahrenheit 451,5835,Mildred Montag,person,4,4,4,8,0,16,8,8,4,4,-8
3590,"Bradbury, Ray",Fahrenheit 451,5835,Guy,person,4,4,4,8,0,16,8,8,4,4,-8
3593,"Bradbury, Ray",Fahrenheit 451,5842,Mildred Montag,person,0,1,0,0,0,0,0,0,0,0,0
3600,"Bradbury, Ray",Fahrenheit 451,5850,Guy,person,0,0,0,0,0,0,0,0,3,0,0
3603,"Bradbury, Ray",Fahrenheit 451,5851,Noble,person,0,0,0,0,0,0,2,0,0,2,2
3616,"Bradbury, Ray",Fahrenheit 451,5874,Guy,person,0,0,5,5,0,5,0,5,0,0,-5
3623,"Bradbury, Ray",Fahrenheit 451,5879,Guy,person,4,0,0,4,4,4,8,4,0,0,4
3628,"Bradbury, Ray",Fahrenheit 451,5895,Mrs Black,person,0,2,0,0,0,2,0,2,0,0,-2
3632,"Bradbury, Ray",Fahrenheit 451,5896,Granger,person,0,3,0,0,0,3,0,0,0,0,-3
3636,"Bradbury, Ray",Fahrenheit 451,5901,Guy,person,0,3,0,0,0,0,0,0,0,0,0
3638,"Bradbury, Ray",Fahrenheit 451,5904,Mildred Montag,person,1,0,0,0,0,0,0,0,1,0,0
3640,"Bradbury, Ray",Fahrenheit 451,5909,Mildred Montag,person,1,0,1,2,0,2,0,0,1,0,-2
3641,"Bradbury, Ray",Fahrenheit 451,5914,Mildred Montag,person,1,0,0,2,0,1,0,1,1,0,-1
3644,"Bradbury, Ray",Fahrenheit 451,5916,Granger,person,0,0,0,0,0,0,2,0,0,0,2
3646,"Bradbury, Ray",Fahrenheit 451,5925,Mildred Montag,person,6,6,0,0,6,6,6,6,6,6,0
3648,"Bradbury, Ray",Fahrenheit 451,5925,Guy,person,6,6,0,0,6,6,6,6,6,6,0
3651,"Bradbury, Ray",Fahrenheit 451,5925,Mrs Phelps,person,6,6,0,0,6,6,6,6,6,6,0
3661,"Bradbury, Ray",Fahrenheit 451,5931,Mildred Montag,person,5,0,5,0,0,5,5,0,0,0,0
3664,"Bradbury, Ray",Fahrenheit 451,5931,Guy,person,5,0,5,0,0,5,5,0,0,0,0
3673,"Bradbury, Ray",Fahrenheit 451,5942,Beatty,person,0,0,0,1,0,0,0,0,0,0,0
3675,"Bradbury, Ray",Fahrenheit 451,5943,Guy,person,0,4,0,8,0,0,0,4,0,0,0
3681,"Bradbury, Ray",Fahrenheit 451,5946,Don,person,0,1,0,1,0,1,0,1,0,0,-1
3685,"Bradbury, Ray",Fahrenheit 451,5949,Guy,person,0,0,0,0,0,3,0,0,0,0,-3
3690,"Bradbury, Ray",Fahrenheit 451,5955,Guy,person,0,2,0,2,0,2,0,0,0,0,-2
3700,"Bradbury, Ray",Fahrenheit 451,5968,Guy,person,0,4,0,4,4,0,4,0,0,4,4
3703,"Bradbury, Ray",Fahrenheit 451,5969,Mildred Montag,person,0,1,0,0,0,0,0,0,0,0,0
3704,"Bradbury, Ray",Fahrenheit 451,5977,Beatty,person,0,0,0,0,0,1,0,1,0,0,-1
3707,"Bradbury, Ray",Fahrenheit 451,5980,Granger,person,0,0,0,2,0,0,2,0,0,2,2
3708,"Bradbury, Ray",Fahrenheit 451,5982,Beatty,person,0,0,0,0,0,0,4,0,0,0,4
3710,"Bradbury, Ray",Fahrenheit 451,5982,Captain Beatty,person,0,0,0,0,0,0,4,0,0,0,4
3715,"Bradbury, Ray",Fahrenheit 451,5988,Beatty,person,0,3,0,0,3,3,6,0,0,0,3
3716,"Bradbury, Ray",Fahrenheit 451,5988,Captain Beatty,person,0,3,0,0,3,3,6,0,0,0,3
3721,"Bradbury, Ray",Fahrenheit 451,5993,Beatty,person,0,3,0,0,3,0,6,0,3,3,6
3722,"Bradbury, Ray",Fahrenheit 451,5993,Captain Beatty,person,0,3,0,0,3,0,6,0,3,3,6
3725,"Bradbury, Ray",Fahrenheit 451,6001,Guy,person,6,0,6,0,0,6,0,0,0,0,-6
3728,"Bradbury, Ray",Fahrenheit 451,6002,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3734,"Bradbury, Ray",Fahrenheit 451,6013,Beatty,person,0,0,0,0,0,1,0,0,0,0,-1
3739,"Bradbury, Ray",Fahrenheit 451,6038,Guy,person,3,0,3,3,0,6,0,3,0,0,-6
3745,"Bradbury, Ray",Fahrenheit 451,6044,Guy,person,4,8,4,4,0,20,0,4,4,4,-20
3748,"Bradbury, Ray",Fahrenheit 451,6051,Denhams Dentifrice,person,4,2,2,2,2,6,4,0,0,2,-2
3753,"Bradbury, Ray",Fahrenheit 451,6054,Guy,person,0,5,5,0,0,10,5,0,0,5,-5
3757,"Bradbury, Ray",Fahrenheit 451,6055,Guy,person,0,0,0,0,0,3,0,0,0,0,-3
3770,"Bradbury, Ray",Fahrenheit 451,6089,Guy,person,0,3,0,0,0,0,0,0,0,0,0
3773,"Bradbury, Ray",Fahrenheit 451,6100,Granger,person,0,0,0,2,0,0,0,0,0,0,0
3779,"Bradbury, Ray",Fahrenheit 451,6125,Guy,person,0,0,0,0,3,0,3,0,0,3,3
3782,"Bradbury, Ray",Fahrenheit 451,6126,Granger,person,0,0,0,0,0,0,0,0,3,0,0
3785,"Bradbury, Ray",Fahrenheit 451,6127,Guy,person,0,0,0,0,0,0,3,0,0,0,3
3789,"Bradbury, Ray",Fahrenheit 451,6132,Guy,person,6,3,0,0,0,3,0,0,0,0,-3
3792,"Bradbury, Ray",Fahrenheit 451,6143,Guy,person,4,4,4,4,4,4,4,4,0,4,0
3795,"Atwood, Margaret",The Handmaid's Tale,6149,Martha,person,0,2,0,0,0,0,0,0,0,0,0
3797,"Atwood, Margaret",The Handmaid's Tale,6150,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
3799,"Atwood, Margaret",The Handmaid's Tale,6151,Luke,person,0,0,0,0,0,2,0,2,0,0,-2
3802,"Atwood, Margaret",The Handmaid's Tale,6155,Ofglen,person,2,2,0,0,0,2,0,0,0,0,-2
3808,"Atwood, Margaret",The Handmaid's Tale,6165,Luke,person,0,0,0,0,0,0,1,0,0,0,1
3812,"Atwood, Margaret",The Handmaid's Tale,6170,Luke,person,0,0,0,0,0,4,16,4,0,8,12
3819,"Atwood, Margaret",The Handmaid's Tale,6183,Rita,person,0,2,0,0,1,0,3,0,0,2,3
3825,"Atwood, Margaret",The Handmaid's Tale,6193,Janine,person,0,0,0,0,0,0,2,0,0,0,2
3829,"Atwood, Margaret",The Handmaid's Tale,6202,Aunt Lydia,person,0,0,0,2,0,0,4,0,0,4,4
3832,"Atwood, Margaret",The Handmaid's Tale,6207,Aunt Lydia,person,0,0,0,0,4,0,6,0,0,6,6
3834,"Atwood, Margaret",The Handmaid's Tale,6212,Nick,person,0,0,0,2,0,2,0,0,0,0,-2
3838,"Atwood, Margaret",The Handmaid's Tale,6218,Martha,person,0,4,0,0,0,0,0,0,0,0,0
3843,"Atwood, Margaret",The Handmaid's Tale,6226,Martha,person,0,0,0,2,0,2,0,0,0,0,-2
3848,"Atwood, Margaret",The Handmaid's Tale,6236,Moira,person,0,0,1,1,0,1,0,1,0,0,-1
3867,"Atwood, Margaret",The Handmaid's Tale,6270,Aunt Lydia,person,0,4,0,0,4,0,8,0,4,8,8
3869,"Atwood, Margaret",The Handmaid's Tale,6270,Janine,person,0,4,0,0,4,0,8,0,4,8,8
3874,"Atwood, Margaret",The Handmaid's Tale,6276,Luke,person,1,0,0,0,0,1,0,1,0,0,-1
3881,"Atwood, Margaret",The Handmaid's Tale,6289,Moira,person,0,4,0,0,0,0,0,0,0,0,0
3894,"Atwood, Margaret",The Handmaid's Tale,6310,Martha,person,0,1,0,0,1,1,2,1,0,2,1
3895,"Atwood, Margaret",The Handmaid's Tale,6311,Aunt Lydia,person,0,0,1,1,0,1,1,1,0,1,0
3899,"Atwood, Margaret",The Handmaid's Tale,6327,Luke,person,0,0,0,0,0,0,0,0,0,1,0
3908,"Atwood, Margaret",The Handmaid's Tale,6337,Aunt Lydia,person,0,3,0,0,0,6,3,0,0,6,-3
3910,"Atwood, Margaret",The Handmaid's Tale,6340,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,1,3
3930,"Atwood, Margaret",The Handmaid's Tale,6386,Moira,person,4,0,0,4,0,4,0,4,4,0,-4
3937,"Atwood, Margaret",The Handmaid's Tale,6398,Aunt Lydia,person,0,0,0,0,0,0,1,0,1,1,1
3961,"Atwood, Margaret",The Handmaid's Tale,6434,Moira,person,0,0,0,1,0,4,0,1,1,0,-4
3964,"Atwood, Margaret",The Handmaid's Tale,6439,Aunt Lydia,person,3,0,3,3,0,3,3,3,0,3,0
3965,"Atwood, Margaret",The Handmaid's Tale,6439,Janine,person,3,0,3,3,0,3,3,3,0,3,0
3991,"Atwood, Margaret",The Handmaid's Tale,6485,Luke,person,0,0,2,0,0,2,0,0,0,0,-2
3997,"Atwood, Margaret",The Handmaid's Tale,6498,Don,person,2,0,2,2,0,2,0,0,2,0,-2
4020,"Atwood, Margaret",The Handmaid's Tale,6542,Ofglen,person,0,2,0,0,2,0,2,0,0,0,2
4031,"Atwood, Margaret",The Handmaid's Tale,6562,Ofglen,person,1,0,0,0,0,0,0,0,0,1,0
4032,"Atwood, Margaret",The Handmaid's Tale,6566,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
4040,"Atwood, Margaret",The Handmaid's Tale,6580,Aunt Lydia,person,0,2,1,0,3,1,5,0,2,3,4
4057,"Atwood, Margaret",The Handmaid's Tale,6603,Luke,person,0,0,0,0,0,0,3,0,0,0,3
4065,"Atwood, Margaret",The Handmaid's Tale,6613,Luke,person,0,2,0,2,0,0,0,0,0,0,0
4066,"Atwood, Margaret",The Handmaid's Tale,6617,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4084,"Atwood, Margaret",The Handmaid's Tale,6651,Ben,person,0,0,0,0,0,0,0,1,0,0,0
4093,"Atwood, Margaret",The Handmaid's Tale,6667,Serena,person,0,5,0,0,5,0,5,0,0,0,5
4101,"Atwood, Margaret",The Handmaid's Tale,6674,Martha,person,0,0,0,0,4,4,4,4,0,4,0
4105,"Atwood, Margaret",The Handmaid's Tale,6688,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
4106,"Atwood, Margaret",The Handmaid's Tale,6688,Don,person,0,0,0,0,0,0,2,0,0,2,2
4111,"Atwood, Margaret",The Handmaid's Tale,6696,Aunt Lydia,person,0,0,0,0,0,1,1,0,0,1,0
4130,"Atwood, Margaret",The Handmaid's Tale,6748,Moira,person,0,0,0,0,0,0,2,0,0,0,2
4137,"Atwood, Margaret",The Handmaid's Tale,6759,Aunt Lydia,person,0,0,0,0,0,0,2,2,0,2,2
4139,"Atwood, Margaret",The Handmaid's Tale,6762,Ofglen,person,0,1,1,0,1,0,1,0,1,1,1
4153,"Atwood, Margaret",The Handmaid's Tale,6788,Serena,person,0,5,0,5,10,0,20,5,5,10,20
4172,"Atwood, Margaret",The Handmaid's Tale,6833,Rita,person,0,3,0,0,0,0,0,0,0,0,0
4174,"Atwood, Margaret",The Handmaid's Tale,6836,Aunt Lydia,person,0,0,2,0,0,2,2,0,0,2,0
4181,"Atwood, Margaret",The Handmaid's Tale,6846,Moira,person,0,3,0,3,3,0,3,0,0,3,3
4191,"Atwood, Margaret",The Handmaid's Tale,6860,Luke,person,0,2,0,0,2,0,4,0,2,2,4
4194,"Atwood, Margaret",The Handmaid's Tale,6866,Moira,person,0,1,0,0,0,0,1,0,0,0,1
4212,"Atwood, Margaret",The Handmaid's Tale,6901,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
4213,"Atwood, Margaret",The Handmaid's Tale,6901,Janine,person,0,0,0,0,0,0,3,0,0,3,3
4218,"Atwood, Margaret",The Handmaid's Tale,6917,Serena,person,0,0,0,0,0,1,0,0,0,0,-1
4226,"Atwood, Margaret",The Handmaid's Tale,6930,Ofglen,person,0,4,0,0,2,0,2,0,2,2,2
4234,"Atwood, Margaret",The Handmaid's Tale,6942,Elizabeth,person,0,0,3,0,0,3,6,0,0,3,3
4235,"Atwood, Margaret",The Handmaid's Tale,6942,Janine,person,0,0,3,0,0,3,6,0,0,3,3
4247,"Atwood, Margaret",The Handmaid's Tale,6971,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4253,"Atwood, Margaret",The Handmaid's Tale,6988,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
4254,"Atwood, Margaret",The Handmaid's Tale,6988,Janine,person,0,0,0,0,0,0,3,0,0,3,3
4264,"Atwood, Margaret",The Handmaid's Tale,7011,Rita,person,0,0,0,0,0,0,3,0,1,0,3
4270,"Atwood, Margaret",The Handmaid's Tale,7021,Ofglen,person,0,2,0,0,2,0,4,0,2,2,4
4276,"Atwood, Margaret",The Handmaid's Tale,7032,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4282,"Atwood, Margaret",The Handmaid's Tale,7049,Aunt Lydia,person,0,0,0,0,0,0,3,3,0,3,3
4285,"Atwood, Margaret",The Handmaid's Tale,7058,Luke,person,0,1,0,0,0,0,0,0,0,0,0
4295,"Atwood, Margaret",The Handmaid's Tale,7076,Martha,person,0,0,0,0,0,0,1,0,0,0,1
4299,"Atwood, Margaret",The Handmaid's Tale,7083,Ofglen,person,0,0,0,0,0,2,0,2,2,0,-2
4302,"Atwood, Margaret",The Handmaid's Tale,7092,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4313,"Atwood, Margaret",The Handmaid's Tale,7106,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4328,"Atwood, Margaret",The Handmaid's Tale,7141,Ofglen,person,0,0,0,0,0,0,1,0,0,0,1
4330,"Atwood, Margaret",The Handmaid's Tale,7146,Alma,person,0,0,0,0,0,0,0,0,0,4,0
4332,"Atwood, Margaret",The Handmaid's Tale,7146,Janine,person,0,0,0,0,0,0,0,0,0,4,0
4337,"Atwood, Margaret",The Handmaid's Tale,7153,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4338,"Atwood, Margaret",The Handmaid's Tale,7158,Don,person,0,0,0,0,0,0,1,0,0,0,1
4343,"Atwood, Margaret",The Handmaid's Tale,7162,Moira,person,3,0,0,0,0,3,0,0,3,0,-3
4356,"Atwood, Margaret",The Handmaid's Tale,7190,Moira,person,0,2,0,0,0,0,0,0,0,0,0
4367,"Atwood, Margaret",The Handmaid's Tale,7202,Martha,person,0,0,0,0,1,0,1,0,0,1,1
4388,"Atwood, Margaret",The Handmaid's Tale,7237,Aunt Lydia,person,2,0,2,0,0,2,2,2,0,2,0
4393,"Atwood, Margaret",The Handmaid's Tale,7240,Ofglen,person,0,0,1,0,0,0,0,0,0,0,0
4394,"Atwood, Margaret",The Handmaid's Tale,7245,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4399,"Atwood, Margaret",The Handmaid's Tale,7246,Katharine Hepburn,person,0,2,0,0,2,0,2,0,2,0,2
4410,"Atwood, Margaret",The Handmaid's Tale,7266,Nick,person,0,0,0,0,0,0,6,0,0,0,6
4414,"Atwood, Margaret",The Handmaid's Tale,7271,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4442,"Atwood, Margaret",The Handmaid's Tale,7315,Steven,person,2,0,0,0,0,2,0,0,0,0,-2
4443,"Atwood, Margaret",The Handmaid's Tale,7316,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
4444,"Atwood, Margaret",The Handmaid's Tale,7316,Janine,person,0,0,0,0,0,0,3,0,0,3,3
4451,"Atwood, Margaret",The Handmaid's Tale,7324,Moira,person,0,0,3,0,0,3,0,0,0,0,-3
4455,"Atwood, Margaret",The Handmaid's Tale,7326,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4465,"Atwood, Margaret",The Handmaid's Tale,7337,Janine,person,3,0,3,0,3,3,6,0,0,9,3
4497,"Atwood, Margaret",The Handmaid's Tale,7385,Don,person,0,1,0,1,0,1,0,1,0,0,-1
4498,"Atwood, Margaret",The Handmaid's Tale,7391,Serena,person,0,0,0,0,5,0,10,0,0,5,10
4515,"Atwood, Margaret",The Handmaid's Tale,7421,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
4519,"Atwood, Margaret",The Handmaid's Tale,7435,Moira,person,0,0,0,0,0,2,0,0,0,0,-2
4538,"Atwood, Margaret",The Handmaid's Tale,7469,Ofglen,person,0,0,0,1,0,1,0,1,0,0,-1
4555,"Atwood, Margaret",The Handmaid's Tale,7506,Aunt Lydia,person,0,0,0,0,0,4,8,0,0,4,4
4557,"Atwood, Margaret",The Handmaid's Tale,7506,Janine,person,0,0,0,0,0,4,8,0,0,4,4
4566,"Atwood, Margaret",The Handmaid's Tale,7524,Serena,person,0,2,0,0,0,0,1,0,0,0,1
4578,"Atwood, Margaret",The Handmaid's Tale,7553,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,2,1
4584,"Atwood, Margaret",The Handmaid's Tale,7566,Luke,person,0,2,0,0,0,0,0,0,0,0,0
4594,"Atwood, Margaret",The Handmaid's Tale,7581,Ofglen,person,0,3,0,0,3,0,3,0,0,3,3
4600,"Atwood, Margaret",The Handmaid's Tale,7590,Luke,person,3,0,3,3,0,6,0,6,3,3,-6
4614,"Atwood, Margaret",The Handmaid's Tale,7609,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
4615,"Atwood, Margaret",The Handmaid's Tale,7609,Janine,person,0,0,0,0,0,0,3,0,0,3,3
4642,"Atwood, Margaret",The Handmaid's Tale,7659,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4646,"Atwood, Margaret",The Handmaid's Tale,7664,Moira,person,0,0,0,0,1,0,1,0,0,1,1
4647,"Atwood, Margaret",The Handmaid's Tale,7670,Aunt Lydia,person,0,0,0,0,3,0,6,0,0,3,6
4648,"Atwood, Margaret",The Handmaid's Tale,7670,Janine,person,0,0,0,0,3,0,6,0,0,3,6
4650,"Atwood, Margaret",The Handmaid's Tale,7673,Aunt Lydia,person,0,0,0,1,0,0,1,0,0,1,1
4651,"Atwood, Margaret",The Handmaid's Tale,7677,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,1,2
4659,"Atwood, Margaret",The Handmaid's Tale,7683,Serena,person,0,0,0,0,4,4,4,0,0,0,0
4673,"Atwood, Margaret",The Handmaid's Tale,7707,Aunt Lydia,person,0,0,1,1,0,1,1,1,0,1,0
4700,"Atwood, Margaret",The Handmaid's Tale,7768,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
4705,"Atwood, Margaret",The Handmaid's Tale,7780,Aunt Lydia,person,1,0,1,1,0,1,2,1,0,1,1
4706,"Atwood, Margaret",The Handmaid's Tale,7783,Serena,person,12,4,4,4,8,0,8,0,4,4,8
4741,"Atwood, Margaret",The Handmaid's Tale,7861,Janine,person,0,0,0,0,0,0,0,0,0,2,0
4743,"Atwood, Margaret",The Handmaid's Tale,7865,Moira,person,0,0,0,0,0,0,1,0,0,0,1
4748,"Atwood, Margaret",The Handmaid's Tale,7873,Serena,person,0,0,0,0,4,0,8,0,0,0,8
4778,"Atwood, Margaret",The Handmaid's Tale,7941,Elizabeth,person,0,0,0,0,0,0,1,0,0,1,1
4799,"Atwood, Margaret",The Handmaid's Tale,7982,Moira,person,0,0,0,0,0,0,0,0,1,0,0
4809,"Atwood, Margaret",The Handmaid's Tale,8005,Elizabeth,person,0,0,0,0,0,0,4,0,0,4,4
4810,"Atwood, Margaret",The Handmaid's Tale,8005,Moira,person,0,0,0,0,0,0,4,0,0,4,4
4830,"Atwood, Margaret",The Handmaid's Tale,8034,Serena,person,0,0,0,0,4,0,4,0,0,0,4
4838,"Atwood, Margaret",The Handmaid's Tale,8040,Janine,person,0,3,3,0,3,3,6,0,0,6,3
4842,"Atwood, Margaret",The Handmaid's Tale,8041,Ofglen,person,0,0,3,3,0,0,3,0,0,0,3
4872,"Atwood, Margaret",The Handmaid's Tale,8094,Don,person,0,0,0,4,0,2,2,0,0,2,0
4874,"Atwood, Margaret",The Handmaid's Tale,8096,Martha,person,0,0,0,0,0,0,2,0,0,2,2
4883,"Atwood, Margaret",The Handmaid's Tale,8106,Ofglen,person,2,2,0,2,0,2,2,0,2,0,0
4892,"Atwood, Margaret",The Handmaid's Tale,8120,Alma,person,0,0,0,0,0,0,2,0,0,2,2
4894,"Atwood, Margaret",The Handmaid's Tale,8122,Elizabeth,person,0,0,2,0,0,2,4,0,0,4,2
4895,"Atwood, Margaret",The Handmaid's Tale,8122,Moira,person,0,0,2,0,0,2,4,0,0,4,2
4902,"Atwood, Margaret",The Handmaid's Tale,8137,Luke,person,0,3,0,0,3,0,3,0,3,3,3
4923,"Atwood, Margaret",The Handmaid's Tale,8170,Aunt Lydia,person,1,0,1,1,0,1,1,1,0,1,0
4937,"Atwood, Margaret",The Handmaid's Tale,8200,Elizabeth,person,2,4,0,0,2,2,4,0,4,2,2
4939,"Atwood, Margaret",The Handmaid's Tale,8201,Aunt Lydia,person,4,0,0,4,0,4,4,0,0,4,0
4941,"Atwood, Margaret",The Handmaid's Tale,8201,Janine,person,4,0,0,4,0,4,4,0,0,4,0
4944,"Atwood, Margaret",The Handmaid's Tale,8203,Serena,person,0,0,0,0,4,0,8,0,0,4,8
4951,"Atwood, Margaret",The Handmaid's Tale,8211,Don,person,0,0,0,0,0,1,0,0,0,1,-1
4955,"Atwood, Margaret",The Handmaid's Tale,8217,Aunt Lydia,person,0,3,0,0,6,0,9,0,0,9,9
4956,"Atwood, Margaret",The Handmaid's Tale,8217,Moira,person,0,3,0,0,6,0,9,0,0,9,9
4961,"Atwood, Margaret",The Handmaid's Tale,8223,Aunt Lydia,person,0,0,0,0,0,0,2,0,0,2,2
4984,"Atwood, Margaret",The Handmaid's Tale,8266,Serena,person,0,6,0,6,0,3,3,3,0,3,0
5005,"Atwood, Margaret",The Handmaid's Tale,8314,Ofglen,person,0,2,0,2,0,2,0,0,0,0,-2
5009,"Atwood, Margaret",The Handmaid's Tale,8321,Luke,person,0,1,0,0,1,0,1,0,1,1,1
5015,"Atwood, Margaret",The Handmaid's Tale,8333,Aunt Lydia,person,0,0,0,0,0,0,1,0,0,1,1
5026,"Atwood, Margaret",The Handmaid's Tale,8351,Don,person,1,0,1,1,0,2,0,1,0,0,-2
5039,"Atwood, Margaret",The Handmaid's Tale,8367,Don,person,1,0,0,0,0,1,0,0,0,0,-1
5060,"Atwood, Margaret",The Handmaid's Tale,8411,Moira,person,0,0,0,0,0,1,0,0,0,0,-1
5069,"Atwood, Margaret",The Handmaid's Tale,8422,Luke,person,0,6,0,0,6,0,9,0,0,6,9
5096,"Atwood, Margaret",The Handmaid's Tale,8468,Ofglen,person,0,0,2,0,0,0,0,0,0,0,0
5102,"Atwood, Margaret",The Handmaid's Tale,8477,Moira,person,0,0,0,0,0,1,1,0,0,0,0
5106,"Atwood, Margaret",The Handmaid's Tale,8490,Serena,person,0,0,0,0,0,1,0,0,0,0,-1
5107,"Atwood, Margaret",The Handmaid's Tale,8496,Luke,person,0,1,0,0,2,0,2,0,0,1,2
5115,"Atwood, Margaret",The Handmaid's Tale,8516,Aunt Lydia,person,0,0,0,0,0,0,3,0,0,3,3
5120,"Atwood, Margaret",The Handmaid's Tale,8527,Luke,person,1,0,0,1,0,1,1,1,0,2,0
5126,"Atwood, Margaret",The Handmaid's Tale,8541,Moira,person,0,6,0,3,3,0,3,0,3,3,3
