,author,title,sentence_nr,entity,kind,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
6689,"Le Guin, Ursula K.",The Word for World is Forest,11668,Don,person,3,0,3,3,0,9,9,6,0,6,0
6693,"Le Guin, Ursula K.",The Word for World is Forest,11675,Lyubov,person,3,3,3,6,0,6,3,3,3,0,-3
6694,"Le Guin, Ursula K.",The Word for World is Forest,11675,Lepennon,person,3,3,3,6,0,6,3,3,3,0,-3
6698,"Le Guin, Ursula K.",The Word for World is Forest,11686,Lyubov,person,1,2,1,1,1,1,3,1,0,1,2
6700,"Le Guin, Ursula K.",The Word for World is Forest,11687,Don,person,3,0,3,6,0,6,6,0,0,3,0
6703,"Le Guin, Ursula K.",The Word for World is Forest,11693,Benton,person,0,0,0,0,0,0,9,0,0,6,9
6704,"Le Guin, Ursula K.",The Word for World is Forest,11693,Ben,person,0,0,0,0,0,0,9,0,0,6,9
6705,"Le Guin, Ursula K.",The Word for World is Forest,11693,Lepennon,person,0,0,0,0,0,0,9,0,0,6,9
6706,"Le Guin, Ursula K.",The Word for World is Forest,11695,Lepennon,person,0,2,0,0,3,0,3,0,2,2,3
6719,"Le Guin, Ursula K.",The Word for World is Forest,11711,Selver,person,0,0,0,0,0,0,6,0,0,6,6
6722,"Le Guin, Ursula K.",The Word for World is Forest,11713,Don,person,0,3,0,0,0,0,3,0,0,6,3
6725,"Le Guin, Ursula K.",The Word for World is Forest,11719,Lepennon,person,0,2,0,2,2,2,2,2,2,2,0
6727,"Le Guin, Ursula K.",The Word for World is Forest,11721,Don,person,0,2,0,0,0,0,2,0,0,2,2
6729,"Le Guin, Ursula K.",The Word for World is Forest,11729,Selver,person,0,4,0,1,4,0,6,1,2,4,6
6730,"Le Guin, Ursula K.",The Word for World is Forest,11730,Don,person,6,3,6,6,0,9,6,6,0,6,-3
6731,"Le Guin, Ursula K.",The Word for World is Forest,11730,Lyubov,person,6,3,6,6,0,9,6,6,0,6,-3
6738,"Le Guin, Ursula K.",The Word for World is Forest,11739,Coro Mena,person,0,2,0,2,2,0,2,0,0,2,2
6740,"Le Guin, Ursula K.",The Word for World is Forest,11741,Lepennon,person,0,1,0,0,0,0,1,0,1,0,1
6749,"Le Guin, Ursula K.",The Word for World is Forest,11756,Selver,person,0,0,0,0,0,0,2,0,0,1,2
6750,"Le Guin, Ursula K.",The Word for World is Forest,11757,Don,person,0,2,4,2,2,6,4,0,0,2,-2
6751,"Le Guin, Ursula K.",The Word for World is Forest,11757,Lyubov,person,0,2,4,2,2,6,4,0,0,2,-2
6757,"Le Guin, Ursula K.",The Word for World is Forest,11763,Don,person,0,0,0,0,0,0,1,0,0,1,1
6764,"Le Guin, Ursula K.",The Word for World is Forest,11780,Smith Camp,person,3,3,3,6,3,3,3,3,0,6,0
6774,"Le Guin, Ursula K.",The Word for World is Forest,11789,Selver,person,1,0,0,1,0,1,1,0,1,0,0
6775,"Le Guin, Ursula K.",The Word for World is Forest,11796,Kees,person,0,3,1,0,2,2,2,3,1,2,0
6781,"Le Guin, Ursula K.",The Word for World is Forest,11806,Don,person,0,2,0,0,0,0,2,0,2,2,2
6783,"Le Guin, Ursula K.",The Word for World is Forest,11807,Ebor Dendep,person,0,0,0,0,0,2,0,0,0,0,-2
6786,"Le Guin, Ursula K.",The Word for World is Forest,11817,Don,person,0,0,0,0,0,4,2,0,0,4,-2
6789,"Le Guin, Ursula K.",The Word for World is Forest,11818,Selver,person,0,0,0,0,0,9,6,3,0,3,-3
6791,"Le Guin, Ursula K.",The Word for World is Forest,11820,Lyubov,person,0,0,0,0,0,0,0,2,0,0,0
6794,"Le Guin, Ursula K.",The Word for World is Forest,11824,Smith Camp,person,6,0,3,6,0,6,3,3,0,3,-3
6797,"Le Guin, Ursula K.",The Word for World is Forest,11828,Selver,person,0,0,0,0,0,0,4,0,0,2,4
6800,"Le Guin, Ursula K.",The Word for World is Forest,11829,Aabi,person,3,0,3,0,0,3,0,0,0,0,-3
6809,"Le Guin, Ursula K.",The Word for World is Forest,11840,Don,person,0,4,0,0,0,0,12,0,0,4,12
6812,"Le Guin, Ursula K.",The Word for World is Forest,11845,Don,person,0,0,0,0,0,0,1,0,0,1,1
6814,"Le Guin, Ursula K.",The Word for World is Forest,11849,Tuntar,person,0,3,0,0,2,0,6,0,1,0,6
6815,"Le Guin, Ursula K.",The Word for World is Forest,11850,Lyubov,person,0,0,0,1,0,2,0,1,1,0,-2
6819,"Le Guin, Ursula K.",The Word for World is Forest,11856,Lyubov,person,2,2,2,2,2,2,2,2,2,2,0
6821,"Le Guin, Ursula K.",The Word for World is Forest,11858,Don,person,0,0,0,0,0,0,4,0,0,4,4
6827,"Le Guin, Ursula K.",The Word for World is Forest,11866,Don,person,0,0,0,0,0,4,4,2,0,2,0
6835,"Le Guin, Ursula K.",The Word for World is Forest,11880,Don,person,2,2,0,2,0,2,4,0,2,2,2
6836,"Le Guin, Ursula K.",The Word for World is Forest,11880,Kees,person,2,2,0,2,0,2,4,0,2,2,2
6839,"Le Guin, Ursula K.",The Word for World is Forest,11884,Lyubov,person,4,0,0,4,0,8,0,0,0,0,-8
6843,"Le Guin, Ursula K.",The Word for World is Forest,11888,Gosse,person,2,0,2,0,2,2,4,0,0,2,2
6847,"Le Guin, Ursula K.",The Word for World is Forest,11893,Hunter,person,0,2,0,2,0,2,0,2,0,0,-2
6849,"Le Guin, Ursula K.",The Word for World is Forest,11896,Don,person,0,0,0,0,0,0,2,0,0,2,2
6850,"Le Guin, Ursula K.",The Word for World is Forest,11896,Aabi,person,0,0,0,0,0,0,2,0,0,2,2
6854,"Le Guin, Ursula K.",The Word for World is Forest,11900,Selver,person,0,0,0,2,0,4,0,2,0,0,-4
6861,"Le Guin, Ursula K.",The Word for World is Forest,11910,Selver,person,0,0,0,2,0,2,0,0,0,0,-2
6862,"Le Guin, Ursula K.",The Word for World is Forest,11912,Don,person,0,0,0,0,0,0,4,0,0,4,4
6867,"Le Guin, Ursula K.",The Word for World is Forest,11916,Selver,person,0,0,0,3,0,6,0,0,0,0,-6
6870,"Le Guin, Ursula K.",The Word for World is Forest,11921,Don,person,0,0,0,0,0,0,1,0,0,1,1
6872,"Le Guin, Ursula K.",The Word for World is Forest,11924,Selver,person,0,0,0,2,0,4,0,4,0,0,-4
6876,"Le Guin, Ursula K.",The Word for World is Forest,11928,Don,person,2,0,0,4,0,4,2,4,0,2,-2
6879,"Le Guin, Ursula K.",The Word for World is Forest,11931,Howe,person,2,0,0,4,0,2,0,0,0,0,-2
6884,"Le Guin, Ursula K.",The Word for World is Forest,11940,Don,person,0,0,0,0,0,2,6,0,0,4,4
6886,"Le Guin, Ursula K.",The Word for World is Forest,11942,Don,person,0,0,0,0,0,0,2,0,0,2,2
6890,"Le Guin, Ursula K.",The Word for World is Forest,11945,Aabi,person,3,0,3,3,0,9,0,6,0,0,-9
6893,"Le Guin, Ursula K.",The Word for World is Forest,11952,Don,person,1,0,0,1,0,1,1,0,1,1,0
6898,"Le Guin, Ursula K.",The Word for World is Forest,11960,Selver,person,0,0,0,0,0,0,0,0,1,0,0
6899,"Le Guin, Ursula K.",The Word for World is Forest,11962,Kees,person,1,0,1,1,0,1,0,1,0,0,-1
6901,"Le Guin, Ursula K.",The Word for World is Forest,11969,Lyubov,person,0,1,0,0,1,0,1,0,1,1,1
6909,"Le Guin, Ursula K.",The Word for World is Forest,11978,Selver,person,0,0,0,0,0,0,0,0,0,2,0
6910,"Le Guin, Ursula K.",The Word for World is Forest,11982,Lyubov,person,0,0,0,0,0,1,2,1,0,1,1
6917,"Le Guin, Ursula K.",The Word for World is Forest,11990,Lyubov,person,2,2,0,0,2,2,2,0,2,2,0
6919,"Le Guin, Ursula K.",The Word for World is Forest,11991,Selver,person,0,0,0,1,0,0,0,0,0,0,0
6922,"Le Guin, Ursula K.",The Word for World is Forest,11994,Lyubov,person,0,0,0,0,0,2,0,0,0,0,-2
6923,"Le Guin, Ursula K.",The Word for World is Forest,11994,Selver,person,0,0,0,0,0,2,0,0,0,0,-2
6930,"Le Guin, Ursula K.",The Word for World is Forest,12008,Selver,person,3,0,0,3,3,3,6,3,0,0,3
6931,"Le Guin, Ursula K.",The Word for World is Forest,12009,Lyubov,person,0,3,0,0,3,0,6,0,3,6,6
6934,"Le Guin, Ursula K.",The Word for World is Forest,12011,Lyubov,person,0,0,0,0,3,0,3,0,0,3,3
6938,"Le Guin, Ursula K.",The Word for World is Forest,12013,Selver,person,0,2,0,0,2,4,2,2,0,4,-2
6942,"Le Guin, Ursula K.",The Word for World is Forest,12017,Don,person,0,0,0,0,0,1,1,0,0,1,0
6943,"Le Guin, Ursula K.",The Word for World is Forest,12020,Don,person,0,0,0,0,0,0,1,0,0,1,1
6944,"Le Guin, Ursula K.",The Word for World is Forest,12021,Don,person,0,0,0,2,0,2,4,2,0,2,2
6946,"Le Guin, Ursula K.",The Word for World is Forest,12022,Don,person,0,0,0,0,0,0,1,0,0,1,1
6952,"Le Guin, Ursula K.",The Word for World is Forest,12033,Don,person,1,1,0,0,0,2,2,1,1,1,0
6957,"Le Guin, Ursula K.",The Word for World is Forest,12038,Don,person,0,0,0,0,0,0,2,0,0,2,2
6958,"Le Guin, Ursula K.",The Word for World is Forest,12042,Coro Mena,person,0,0,0,0,0,1,0,1,0,0,-1
6970,"Le Guin, Ursula K.",The Word for World is Forest,12053,Smith Camp,person,0,0,0,0,4,0,8,0,0,8,8
6975,"Le Guin, Ursula K.",The Word for World is Forest,12058,Selver,person,3,0,3,3,3,3,6,3,3,3,3
6977,"Le Guin, Ursula K.",The Word for World is Forest,12061,Aabi,person,0,0,0,2,0,2,0,2,0,0,-2
6983,"Le Guin, Ursula K.",The Word for World is Forest,12071,Don,person,2,2,2,0,0,4,4,0,0,2,0
6984,"Le Guin, Ursula K.",The Word for World is Forest,12071,Lyubov,person,2,2,2,0,0,4,4,0,0,2,0
6990,"Le Guin, Ursula K.",The Word for World is Forest,12088,Don,person,0,0,0,0,0,0,2,0,0,2,2
6991,"Le Guin, Ursula K.",The Word for World is Forest,12095,Selver,person,1,0,1,1,0,1,0,1,1,0,-1
6996,"Le Guin, Ursula K.",The Word for World is Forest,12099,Gosse,person,0,0,0,0,0,0,3,0,0,0,3
6998,"Le Guin, Ursula K.",The Word for World is Forest,12100,Ebor Dendep,person,2,0,2,2,0,2,0,0,0,0,-2
7001,"Le Guin, Ursula K.",The Word for World is Forest,12104,Lepennon,person,0,2,0,0,0,0,2,0,0,0,2
7005,"Le Guin, Ursula K.",The Word for World is Forest,12107,Selver,person,4,0,0,0,0,4,0,0,0,4,-4
7006,"Le Guin, Ursula K.",The Word for World is Forest,12107,Thele,person,4,0,0,0,0,4,0,0,0,4,-4
7009,"Le Guin, Ursula K.",The Word for World is Forest,12113,Don,person,0,1,0,1,1,1,2,1,0,2,1
7013,"Le Guin, Ursula K.",The Word for World is Forest,12118,Coro Mena,person,0,0,0,2,0,0,0,0,0,0,0
7019,"Le Guin, Ursula K.",The Word for World is Forest,12125,Lyubov,person,5,5,5,5,0,5,0,5,0,0,-5
7020,"Le Guin, Ursula K.",The Word for World is Forest,12125,Tuntar,person,5,5,5,5,0,5,0,5,0,0,-5
7021,"Le Guin, Ursula K.",The Word for World is Forest,12125,Selver,person,5,5,5,5,0,5,0,5,0,0,-5
7034,"Le Guin, Ursula K.",The Word for World is Forest,12150,Lord Dreamer,person,0,0,2,0,0,4,2,0,0,2,-2
7036,"Le Guin, Ursula K.",The Word for World is Forest,12152,Don,person,0,0,0,0,0,2,2,2,0,2,0
7045,"Le Guin, Ursula K.",The Word for World is Forest,12165,Lyubov,person,0,0,0,0,10,0,10,0,0,6,10
7048,"Le Guin, Ursula K.",The Word for World is Forest,12170,Don,person,0,0,0,0,0,6,0,3,0,0,-6
7050,"Le Guin, Ursula K.",The Word for World is Forest,12173,Gosse,person,0,0,2,2,0,2,0,0,0,0,-2
7056,"Le Guin, Ursula K.",The Word for World is Forest,12181,Don,person,0,0,0,0,0,0,1,0,0,1,1
7057,"Le Guin, Ursula K.",The Word for World is Forest,12183,Selver,person,0,0,0,1,0,1,0,1,0,0,-1
7059,"Le Guin, Ursula K.",The Word for World is Forest,12187,Selver,person,2,0,0,2,0,2,0,0,2,0,-2
7062,"Le Guin, Ursula K.",The Word for World is Forest,12197,Benton,person,0,0,0,0,0,2,0,0,0,0,-2
7063,"Le Guin, Ursula K.",The Word for World is Forest,12197,Ben,person,0,0,0,0,0,2,0,0,0,0,-2
7068,"Le Guin, Ursula K.",The Word for World is Forest,12206,Don,person,0,4,0,0,4,0,12,0,0,4,12
7072,"Le Guin, Ursula K.",The Word for World is Forest,12211,Lyubov,person,0,0,0,0,0,0,3,3,0,0,3
7073,"Le Guin, Ursula K.",The Word for World is Forest,12211,Selver,person,0,0,0,0,0,0,3,3,0,0,3
7075,"Le Guin, Ursula K.",The Word for World is Forest,12214,Tuntar,person,0,1,0,1,0,1,0,1,1,0,-1
7078,"Le Guin, Ursula K.",The Word for World is Forest,12220,Don,person,8,0,0,4,0,8,0,4,4,4,-8
7079,"Le Guin, Ursula K.",The Word for World is Forest,12220,Lyubov,person,8,0,0,4,0,8,0,4,4,4,-8
7080,"Le Guin, Ursula K.",The Word for World is Forest,12220,Benton,person,8,0,0,4,0,8,0,4,4,4,-8
7081,"Le Guin, Ursula K.",The Word for World is Forest,12220,Ben,person,8,0,0,4,0,8,0,4,4,4,-8
7082,"Le Guin, Ursula K.",The Word for World is Forest,12222,Don,person,0,0,0,0,0,0,1,0,1,2,1
7083,"Le Guin, Ursula K.",The Word for World is Forest,12224,Don,person,2,0,0,2,0,4,2,4,2,0,-2
7089,"Le Guin, Ursula K.",The Word for World is Forest,12229,Don,person,0,4,0,0,4,0,8,0,4,4,8
7091,"Le Guin, Ursula K.",The Word for World is Forest,12231,Lyubov,person,1,0,0,1,0,1,1,0,1,0,0
7094,"Le Guin, Ursula K.",The Word for World is Forest,12239,Don,person,0,0,0,0,0,0,2,0,0,2,2
7098,"Le Guin, Ursula K.",The Word for World is Forest,12243,Lyubov,person,0,0,0,0,0,1,0,0,0,0,-1
7100,"Le Guin, Ursula K.",The Word for World is Forest,12244,Don,person,0,0,2,0,0,6,6,0,0,2,0
7102,"Le Guin, Ursula K.",The Word for World is Forest,12246,Selver,person,0,0,0,0,2,2,4,2,0,4,2
7110,"Le Guin, Ursula K.",The Word for World is Forest,12260,Lyubov,person,0,1,0,0,1,0,3,0,1,2,3
7113,"Le Guin, Ursula K.",The Word for World is Forest,12262,Don,person,0,3,0,0,0,0,3,0,0,6,3
7114,"Le Guin, Ursula K.",The Word for World is Forest,12262,Smith Camp,person,0,3,0,0,0,0,3,0,0,6,3
7122,"Le Guin, Ursula K.",The Word for World is Forest,12268,Selver,person,0,2,0,2,2,0,2,0,0,2,2
7125,"Le Guin, Ursula K.",The Word for World is Forest,12270,Don,person,0,2,2,4,2,6,6,0,0,6,0
7129,"Le Guin, Ursula K.",The Word for World is Forest,12276,Selver,person,0,0,0,0,0,0,1,3,0,0,1
7132,"Le Guin, Ursula K.",The Word for World is Forest,12287,Selver,person,1,0,1,1,0,1,0,1,0,0,-1
7133,"Le Guin, Ursula K.",The Word for World is Forest,12293,Selver,person,6,1,3,5,1,6,2,3,1,4,-4
7136,"Le Guin, Ursula K.",The Word for World is Forest,12297,Lyubov,person,2,4,0,4,0,4,6,4,2,8,2
7137,"Le Guin, Ursula K.",The Word for World is Forest,12301,Selver,person,0,1,0,0,1,1,1,1,1,1,0
7142,"Le Guin, Ursula K.",The Word for World is Forest,12312,Lyubov,person,3,3,0,3,3,3,3,3,3,3,0
7143,"Le Guin, Ursula K.",The Word for World is Forest,12312,Gosse,person,3,3,0,3,3,3,3,3,3,3,0
7145,"Le Guin, Ursula K.",The Word for World is Forest,12316,Don,person,4,0,2,4,0,6,2,2,2,6,-4
7146,"Le Guin, Ursula K.",The Word for World is Forest,12316,Selver,person,4,0,2,4,0,6,2,2,2,6,-4
7147,"Le Guin, Ursula K.",The Word for World is Forest,12317,Don,person,0,0,0,0,0,2,0,2,0,0,-2
7148,"Le Guin, Ursula K.",The Word for World is Forest,12317,Lyubov,person,0,0,0,0,0,2,0,2,0,0,-2
7153,"Le Guin, Ursula K.",The Word for World is Forest,12323,Don,person,0,0,0,0,0,0,9,0,0,3,9
7154,"Le Guin, Ursula K.",The Word for World is Forest,12323,"Captain
Don",person,0,0,0,0,0,0,9,0,0,3,9
7157,"Le Guin, Ursula K.",The Word for World is Forest,12328,Lyubov,person,1,0,1,0,0,1,1,1,0,0,0
7160,"Le Guin, Ursula K.",The Word for World is Forest,12331,Coro Mena,person,3,0,0,3,0,3,0,0,0,0,-3
7162,"Le Guin, Ursula K.",The Word for World is Forest,12332,Don,person,0,0,0,0,0,0,2,0,0,4,2
7163,"Le Guin, Ursula K.",The Word for World is Forest,12334,Selver,person,0,1,1,0,0,2,1,1,0,1,-1
7166,"Le Guin, Ursula K.",The Word for World is Forest,12337,Lyubov,person,0,0,0,0,0,2,2,0,0,0,0
7170,"Le Guin, Ursula K.",The Word for World is Forest,12341,Seiver,person,3,0,3,3,0,3,0,3,0,0,-3
7173,"Le Guin, Ursula K.",The Word for World is Forest,12344,Gosse,person,4,0,4,4,0,4,0,4,0,0,-4
7174,"Le Guin, Ursula K.",The Word for World is Forest,12344,Benton,person,4,0,4,4,0,4,0,4,0,0,-4
7175,"Le Guin, Ursula K.",The Word for World is Forest,12344,Ben,person,4,0,4,4,0,4,0,4,0,0,-4
7182,"Le Guin, Ursula K.",The Word for World is Forest,12350,Selver,person,0,0,0,0,0,0,4,0,0,4,4
7188,"Le Guin, Ursula K.",The Word for World is Forest,12356,Smith Camp,person,0,4,0,0,4,4,8,0,0,8,4
7189,"Le Guin, Ursula K.",The Word for World is Forest,12358,Seiver,person,1,1,1,1,1,1,1,1,1,1,0
7193,"Le Guin, Ursula K.",The Word for World is Forest,12360,Lepennon,person,3,6,0,0,6,6,6,0,3,6,0
7199,"Le Guin, Ursula K.",The Word for World is Forest,12371,Selver,person,0,2,0,1,0,2,1,0,0,0,-1
7200,"Le Guin, Ursula K.",The Word for World is Forest,12373,Tuntar,person,0,1,0,0,3,0,6,0,1,3,6
7202,"Le Guin, Ursula K.",The Word for World is Forest,12375,Gosse,person,0,0,0,0,0,0,2,0,0,2,2
7204,"Le Guin, Ursula K.",The Word for World is Forest,12377,Tuntar,person,0,0,0,0,0,1,0,1,0,0,-1
7206,"Le Guin, Ursula K.",The Word for World is Forest,12379,Don,person,0,0,0,0,0,0,3,0,0,2,3
7207,"Le Guin, Ursula K.",The Word for World is Forest,12384,Lyubov,person,0,2,0,0,0,0,2,0,0,0,2
7208,"Le Guin, Ursula K.",The Word for World is Forest,12384,Selver,person,0,2,0,0,0,0,2,0,0,0,2
7211,"Le Guin, Ursula K.",The Word for World is Forest,12392,Selver,person,2,0,2,2,0,2,0,2,0,0,-2
7226,"Le Guin, Ursula K.",The Word for World is Forest,12405,Smith Camp,person,2,2,2,2,0,4,8,2,2,8,4
7230,"Le Guin, Ursula K.",The Word for World is Forest,12407,Selver,person,2,2,0,2,2,2,2,0,0,2,0
7236,"Le Guin, Ursula K.",The Word for World is Forest,12425,Smith Land,person,0,0,0,0,0,3,3,3,0,3,0
7238,"Le Guin, Ursula K.",The Word for World is Forest,12426,Lyubov,person,0,1,0,0,1,0,1,0,1,1,1
7239,"Le Guin, Ursula K.",The Word for World is Forest,12429,Selver,person,2,2,4,2,2,2,6,0,2,2,4
7246,"Le Guin, Ursula K.",The Word for World is Forest,12438,Lyubov,person,0,3,0,0,0,0,3,0,0,0,3
7249,"Le Guin, Ursula K.",The Word for World is Forest,12441,Coro Mena,person,0,0,1,0,0,1,1,1,0,0,0
7250,"Le Guin, Ursula K.",The Word for World is Forest,12442,Selver,person,0,0,0,0,1,0,1,0,0,1,1
7251,"Le Guin, Ursula K.",The Word for World is Forest,12446,Don,person,1,0,1,0,0,3,1,2,0,1,-2
7252,"Le Guin, Ursula K.",The Word for World is Forest,12448,Selver,person,0,1,0,1,1,0,1,0,0,1,1
7258,"Le Guin, Ursula K.",The Word for World is Forest,12453,Kees,person,0,0,0,0,0,3,3,3,3,0,0
7263,"Le Guin, Ursula K.",The Word for World is Forest,12456,Don,person,5,5,5,10,5,10,15,0,10,15,5
7264,"Le Guin, Ursula K.",The Word for World is Forest,12456,Gosse,person,5,5,5,10,5,10,15,0,10,15,5
7265,"Le Guin, Ursula K.",The Word for World is Forest,12456,Benton,person,5,5,5,10,5,10,15,0,10,15,5
7266,"Le Guin, Ursula K.",The Word for World is Forest,12456,Ben,person,5,5,5,10,5,10,15,0,10,15,5
7268,"Le Guin, Ursula K.",The Word for World is Forest,12459,Coro Mena,person,2,1,0,2,0,2,2,0,0,0,0
7273,"Le Guin, Ursula K.",The Word for World is Forest,12469,Don,person,0,0,0,0,0,0,1,0,0,1,1
7275,"Le Guin, Ursula K.",The Word for World is Forest,12470,Don,person,0,3,0,0,3,6,6,0,3,9,0
7276,"Le Guin, Ursula K.",The Word for World is Forest,12470,Lyubov,person,0,3,0,0,3,6,6,0,3,9,0
7277,"Le Guin, Ursula K.",The Word for World is Forest,12471,Don,person,0,0,0,0,0,0,2,0,0,1,2
7285,"Le Guin, Ursula K.",The Word for World is Forest,12483,Lyubov,person,0,0,0,1,0,1,1,2,0,0,0
7286,"Le Guin, Ursula K.",The Word for World is Forest,12485,Selver,person,0,2,0,2,2,0,4,0,0,6,4
7290,"Le Guin, Ursula K.",The Word for World is Forest,12487,Don,person,0,0,0,0,0,0,6,0,2,4,6
7295,"Le Guin, Ursula K.",The Word for World is Forest,12498,Kees,person,3,1,1,4,0,4,1,3,2,1,-3
7296,"Le Guin, Ursula K.",The Word for World is Forest,12500,Don,person,0,0,0,0,0,2,2,2,0,2,0
7297,"Le Guin, Ursula K.",The Word for World is Forest,12500,Kees,person,0,0,0,0,0,2,2,2,0,2,0
7298,"Le Guin, Ursula K.",The Word for World is Forest,12501,Selver,person,0,0,0,0,0,1,0,0,0,0,-1
7302,"Le Guin, Ursula K.",The Word for World is Forest,12504,Don,person,0,2,0,0,2,0,4,0,0,2,4
7303,"Le Guin, Ursula K.",The Word for World is Forest,12506,Lyubov,person,1,0,0,2,1,1,3,1,1,1,2
7304,"Le Guin, Ursula K.",The Word for World is Forest,12507,Gosse,person,0,0,0,0,0,3,0,0,0,3,-3
7305,"Le Guin, Ursula K.",The Word for World is Forest,12507,Selver,person,0,0,0,0,0,3,0,0,0,3,-3
7310,"Le Guin, Ursula K.",The Word for World is Forest,12512,Don,person,0,0,0,0,0,3,3,3,0,3,0
7313,"Le Guin, Ursula K.",The Word for World is Forest,12518,Don,person,3,6,0,6,3,6,9,3,0,12,3
7314,"Le Guin, Ursula K.",The Word for World is Forest,12518,Selver,person,3,6,0,6,3,6,9,3,0,12,3
7318,"Le Guin, Ursula K.",The Word for World is Forest,12528,Lyubov,person,2,0,2,2,0,4,0,2,0,0,-4
7321,"Le Guin, Ursula K.",The Word for World is Forest,12532,Don,person,1,0,1,0,0,2,1,0,0,1,-1
7322,"Le Guin, Ursula K.",The Word for World is Forest,12534,Selver,person,0,0,0,0,1,0,1,0,0,1,1
7325,"Le Guin, Ursula K.",The Word for World is Forest,12542,Selver,person,1,0,1,1,0,1,1,1,0,0,0
7330,"Le Guin, Ursula K.",The Word for World is Forest,12548,Kees,person,0,0,3,0,0,6,0,6,0,0,-6
7336,"Le Guin, Ursula K.",The Word for World is Forest,12553,"Van
Sten",person,0,0,0,0,0,0,3,0,0,0,3
7347,"Le Guin, Ursula K.",The Word for World is Forest,12563,Lyubov,person,0,4,0,0,0,0,0,0,0,0,0
7349,"Le Guin, Ursula K.",The Word for World is Forest,12564,Don,person,0,0,0,1,0,1,2,0,1,1,1
7350,"Le Guin, Ursula K.",The Word for World is Forest,12565,Lyubov,person,2,0,2,0,0,4,0,0,0,0,-4
7351,"Le Guin, Ursula K.",The Word for World is Forest,12565,Selver,person,2,0,2,0,0,4,0,0,0,0,-4
7355,"Le Guin, Ursula K.",The Word for World is Forest,12571,Lyubov,person,0,3,0,0,6,0,12,0,3,12,12
7359,"Le Guin, Ursula K.",The Word for World is Forest,12577,Smith Camp,person,2,2,2,4,0,6,2,2,0,2,-4
7366,"Le Guin, Ursula K.",The Word for World is Forest,12594,Selver,person,1,0,1,1,0,1,1,1,1,0,0
7377,"Le Guin, Ursula K.",The Word for World is Forest,12614,Lyubov,person,0,2,0,0,0,0,0,0,0,2,0
7378,"Le Guin, Ursula K.",The Word for World is Forest,12614,Selver,person,0,2,0,0,0,0,0,0,0,2,0
7380,"Le Guin, Ursula K.",The Word for World is Forest,12615,Lyubov,person,5,0,0,5,0,5,0,0,5,0,-5
7381,"Le Guin, Ursula K.",The Word for World is Forest,12615,Gosse,person,5,0,0,5,0,5,0,0,5,0,-5
7387,"Le Guin, Ursula K.",The Word for World is Forest,12617,Lyubov,person,5,0,5,10,0,15,0,10,0,10,-15
7388,"Le Guin, Ursula K.",The Word for World is Forest,12617,Smith Camp,person,5,0,5,10,0,15,0,10,0,10,-15
7395,"Le Guin, Ursula K.",The Word for World is Forest,12626,Don,person,0,0,0,0,3,0,6,0,0,9,6
7396,"Le Guin, Ursula K.",The Word for World is Forest,12626,Smith Camp,person,0,0,0,0,3,0,6,0,0,9,6
7403,"Le Guin, Ursula K.",The Word for World is Forest,12638,Selver,person,0,0,0,0,0,0,2,0,0,0,2
7405,"Le Guin, Ursula K.",The Word for World is Forest,12639,Aabi,person,2,0,0,2,2,2,8,0,0,4,6
7408,"Le Guin, Ursula K.",The Word for World is Forest,12648,Lyubov,person,1,0,0,1,0,1,0,1,0,0,-1
7414,"Le Guin, Ursula K.",The Word for World is Forest,12658,Lyubov,person,2,0,2,0,0,4,0,0,0,0,-4
7415,"Le Guin, Ursula K.",The Word for World is Forest,12658,Selver,person,2,0,2,0,0,4,0,0,0,0,-4
7416,"Le Guin, Ursula K.",The Word for World is Forest,12663,Lyubov,person,1,2,1,2,2,0,2,0,0,2,2
7417,"Le Guin, Ursula K.",The Word for World is Forest,12665,Lyubov,person,0,0,0,0,2,0,2,0,0,2,2
7419,"Le Guin, Ursula K.",The Word for World is Forest,12668,Kees,person,0,0,0,0,0,3,0,3,0,0,-3
7420,"Le Guin, Ursula K.",The Word for World is Forest,12670,Lyubov,person,0,0,0,0,0,0,2,0,0,2,2
7423,"Le Guin, Ursula K.",The Word for World is Forest,12681,Don,person,0,0,0,0,0,0,1,0,0,2,1
7431,"Le Guin, Ursula K.",The Word for World is Forest,12711,Don,person,2,0,2,2,0,2,4,2,0,2,2
7432,"Le Guin, Ursula K.",The Word for World is Forest,12711,Selver,person,2,0,2,2,0,2,4,2,0,2,2
7433,"Le Guin, Ursula K.",The Word for World is Forest,12712,Don,person,0,1,0,0,1,0,2,0,1,2,2
7440,"Le Guin, Ursula K.",The Word for World is Forest,12721,Lyubov,person,0,0,0,0,0,1,0,0,0,0,-1
7441,"Le Guin, Ursula K.",The Word for World is Forest,12730,Don,person,0,0,0,2,2,2,4,0,0,4,2
7443,"Le Guin, Ursula K.",The Word for World is Forest,12731,Coro Mena,person,0,0,0,1,0,1,0,1,0,1,-1
7446,"Le Guin, Ursula K.",The Word for World is Forest,12733,Selver,person,0,0,0,0,0,0,1,0,0,1,1
7449,"Le Guin, Ursula K.",The Word for World is Forest,12736,Gosse,person,2,0,2,4,0,8,0,2,0,0,-8
7455,"Le Guin, Ursula K.",The Word for World is Forest,12743,Don,person,0,0,0,0,0,0,4,0,0,4,4
7456,"Le Guin, Ursula K.",The Word for World is Forest,12743,Lyubov,person,0,0,0,0,0,0,4,0,0,4,4
